_id	Protocolo	data	hora	natureza	situacao	bairro	endereco	numero	detalhe_endereco_acidente	complemento	bairro_cruzamento	num_semaforo	sentido_via	tipo	auto	moto	ciclom	ciclista	pedestre	onibus	caminhao	viatura	outros	vitimas	vitimasfatais	acidente_verificado	tempo_clima	situacao_semaforo	sinalizacao	condicao_via	conservacao_via	ponto_controle	situacao_placa	velocidade_max_via	mao_direcao	divisao_via1	divisao_via2	divisao_via3
68	202300714,0	2023-01-11T00:00:00	03:59:00	COM VÍTIMA	FINALIZADA	ÁGUA FRIA	RUA SAO SEBASTIAO	""	""	FARMÁCIA DO TRABALHADOR / ELIANE BOUTIQUE	ÁGUA FRIA	""	""	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
69	202300725,0	2023-01-11T00:00:00	05:29:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA TENENTE DOMINGOS DE BRITO	""	RUA RIBEIRO DE BRITO	EM FRENTE A FARMACIA DROGASIL	BOA VIAGEM	331,0	""	COLISÃO TRASEIRA	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	4,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
70	202300730,0	2023-01-11T00:00:00	07:11:00	COM VÍTIMA	FINALIZADA	PINA	AV HERCULANO BANDEIRA	""	RUA NOGUEIRA DE SOUZA	EM FRENTE A JBS MOTORS	PINA	""	""	COLISÃO FRONTAL	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
71	202300731,0	2023-01-11T00:00:00	07:44:00	COM VÍTIMA	FINALIZADA	IPUTINGA	RUA PEREIRA COUTINHO FILHO	""	""	COLÉGIO INSTITUTO SANTA TEREZINHA	IPUTINGA	""	""	COLISÃO FRONTAL	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
72	202300761,0	2023-01-12T00:00:00	08:36:00	COM VÍTIMA	FINALIZADA	ROSARINHO	AV NORTE MIGUEL ARRAES DE ALENCAR	3109	AV NORTE MIGUEL ARRAES DE ALENCAR	PROXIMO A DELICATESSEN ROSARINHO	ROSARINHO	""	""	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
73	202300764,0	2023-01-12T00:00:00	09:04:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	AVENIDA CELSO FURTADO (VIA MANGUE)	""	""	PRÓXIMO À ESTAÇÃO DA MARINHA	BOA VIAGEM	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
74	202300769,0	2023-01-12T00:00:00	10:45:00	COM VÍTIMA	FINALIZADA	SAN MARTIN	RUA DELMIRO GOUVEIA	S/N	""	EM FRENTE A CHESF	SAN MARTIN	586,0	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
75	202300778,0	2023-01-12T00:00:00	12:09:00	COM VÍTIMA	FINALIZADA	AREIAS	AV RECIFE	""	""	EM FRENTE AO BIG BOMPREÇO DA AV RECIFE	AREIAS	""	""	COLISÃO TRASEIRA	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
76	202300785,0	2023-01-12T00:00:00	01:11:00	COM VÍTIMA	FINALIZADA	CAXANGÁ	RUA GENERAL POLIDORO	""	""	EM FRENTE A CONCESSIONARIA ITALIANA	CAXANGÁ	""	""	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
77	202300786,0	2023-01-12T00:00:00	02:21:00	COM VÍTIMA	FINALIZADA	IPUTINGA	AV MAURICIO DE NASSAU	268	""	PROXIMO AO ALTINO VENTURA E A AUTO FILME EQUIPADORA	IPUTINGA	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
78	202300795,0	2023-01-12T00:00:00	05:03:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	AV ENGENHEIRO DOMINGOS FERREIRA	""	""	E/F AO RESTAURANTE DOM FERREIRA FORNERIA	BOA VIAGEM	""	""	COLISÃO TRASEIRA	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
79	202300802,0	2023-01-12T00:00:00	05:24:00	COM VÍTIMA	FINALIZADA	SAN MARTIN	AV GENERAL SAN MARTIN	2465	""	EM FRENTE A IGREJA PENTECOSTAL	SAN MARTIN	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
80	202300805,0	2023-01-12T00:00:00	05:54:00	COM VÍTIMA	FINALIZADA	SANTO ANTÔNIO	RUA IMPERADOR PEDRO SEGUNDO	""	""	EM FRENTE A OAB	SANTO ANTÔNIO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
81	202300817,0	2023-01-12T00:00:00	07:57:00	COM VÍTIMA	FINALIZADA	IPSEP	AV RECIFE	""	""	EM FRENTE A LOJA DE BATERIAS  HELIAR	IPSEP	""	""	COLISÃO TRANSVERSAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
82	202300851,0	2023-01-13T00:00:00	11:09:00	COM VÍTIMA	FINALIZADA	MADALENA	RUA BENFICA	""	AV VISCONDE DE ALBUQUERQUE	PROX. AO POSTO DE GASOLINA IPIRANGA	MADALENA	51,0	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
83	202300853,0	2023-01-13T00:00:00	11:25:00	COM VÍTIMA	FINALIZADA	AFOGADOS	EST DOS REMEDIOS	215	RUA DO ACRE	EM FRENTE A FEIRA LIVRE DE AFOGADOS E O MERCADO PÚBLICO.  NO SENTIDO MADALENA  / IMBIRIBEIRA	AFOGADOS	""	""	ATROPELAMENTO DE PESSOA	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
84	202300871,0	2023-01-13T00:00:00	01:46:00	SEM VÍTIMA	FINALIZADA	CASA AMARELA	COR DO BARTOLOMEU	256	""	CATIA MODAS	CASA AMARELA	""	""	COLISÃO TRASEIRA	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
85	202300872,0	2023-01-13T00:00:00	02:05:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA RIBEIRO DE BRITO	1250	""	EM FRENTE AO HOTEL NACIONAL	BOA VIAGEM	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
86	202300886,0	2023-01-13T00:00:00	04:31:00	COM VÍTIMA	CANCELADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	4797	""	EM FRENTE ADVENTURE  RACING /SENTIDO AFOGADOS	IMBIRIBEIRA	""	""	COLISÃO TRASEIRA	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
87	202300894,0	2023-01-13T00:00:00	05:23:00	COM VÍTIMA	FINALIZADA	ILHA JOANA BEZERRA	VDO PAPA JOAO PAULO II	""	""	INÍCIO DO VIADUTO PAPA JOÃO PAULO II - FÓRUM JOANA BEZERRA	ILHA JOANA BEZERRA	""	""	COLISÃO TRASEIRA	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
88	202300897,0	2023-01-13T00:00:00	05:59:00	COM VÍTIMA	FINALIZADA	JORDÃO	AV MARIA IRENE	765	""	JORDÃO BAIXO SENTIDO CENTRO SUBÚRBIO ENVOLVIDOS V-1 RZQ2B99 MOTOCICLETA , V-2 PCS 3C40 ,	JORDÃO	""	SUBURBIO	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
89	202300904,0	2023-01-13T00:00:00	07:45:00	COM VÍTIMA	FINALIZADA	BOA VISTA	AV CONDE DA BOA VISTA	""	RUA OSVALDO CRUZ	""	BOA VISTA	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
90	202300929,0	2023-01-14T00:00:00	09:00:00	COM VÍTIMA	FINALIZADA	CASA AMARELA	AV NORTE MIGUEL ARRAES DE ALENCAR	""	AV PROFESSOR JOSE DOS ANJOS	EM FRENTE AO SESC DE CASA AMARELA	CASA AMARELA	""	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
91	202300930,0	2023-01-14T00:00:00	09:04:00	COM VÍTIMA	FINALIZADA	CIDADE UNIVERSITÁRIA	AV PROFESSOR ARTUR DE SA	602	""	PROX AO CEMITÉRIO DA VÁRZEA	CIDADE UNIVERSITÁRIA	""	""	ATROPELAMENTO DE PESSOA	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
92	202300933,0	2023-01-14T00:00:00	09:24:00	COM VÍTIMA	FINALIZADA	ESPINHEIRO	RUA CONS PORTELA	665	AV JOAO DE BARROS	PORTRÁS DA ESCOLA ITEPAN	ESPINHEIRO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
93	202300937,0	2023-01-14T00:00:00	09:55:00	COM VÍTIMA	FINALIZADA	SANCHO	AV LIBERDADE	440	""	EM FRENTE A FARMÁCIA DROGASIL	SANCHO	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
94	202300952,0	2023-01-14T00:00:00	02:26:00	COM VÍTIMA	FINALIZADA	IPSEP	AV RECIFE	""	""	EM FRENTE AO ANTIGO BOMPREÇO / SENTIDO BOA VIAGEM	IPSEP	337,0	""	COLISÃO TRASEIRA	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
95	202300956,0	2023-01-14T00:00:00	03:02:00	COM VÍTIMA	FINALIZADA	PINA	AV HERCULANO BANDEIRA	348	RUA MANOEL CORIOLANO	RUA MANOEL CORIOLANO	PINA	""	""	COLISÃO COM CICLISTA	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
96	202300967,0	2023-01-14T00:00:00	06:52:00	COM VÍTIMA	FINALIZADA	SAN MARTIN	AV ENGENHEIRO ABDIAS DE CARVALHO	""	""	CHESF	SAN MARTIN	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
97	202300977,0	2023-01-14T00:00:00	09:49:00	COM VÍTIMA	FINALIZADA	ESTÂNCIA	AV RECIFE	""	RUA SENADOR ALBERTO PASQUALINI	CRUZAMENTO C/A RUA SEN ALBERTO PASQUALINI - SENTIDO BOA VIAGEM - PRÓXIMO AO LAB CERPE.	ESTÂNCIA	259,0	""	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
98	202300990,0	2023-01-15T00:00:00	09:06:00	COM VÍTIMA	FINALIZADA	FUNDÃO	AV BEBERIBE	406	""	EM FRENTE A ACADEMIA DA CIDADE	FUNDÃO	""	""	TOMBAMENTO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
99	202301018,0	2023-01-15T00:00:00	09:29:00	COM VÍTIMA	FINALIZADA	APIPUCOS	RUA DE APIPUCOS	""	RUA MANDACARU	PRÓXIMO AO FRENTE AO AÇUDE DE APIPUCOS	APIPUCOS	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
100	202301021,0	2023-01-15T00:00:00	11:39:00	COM VÍTIMA	FINALIZADA	SAN MARTIN	RUA DELMIRO GOUVEIA	""	RUA QUINZE DE MARCO	EM FRENTE A CHESF	SAN MARTIN	""	""	COLISÃO LATERAL	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
101	202301022,0	2023-01-15T00:00:00	11:48:00	COM VÍTIMA	FINALIZADA	ENCRUZILHADA	AV NORTE MIGUEL ARRAES DE ALENCAR	""	RUA JOSE DE SA CARNEIRO	ESQUINA COM A CONCESSIONÁRIA DA RENAULT REGENCE	ENCRUZILHADA	""	""	COLISÃO TRANSVERSAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
102	202301023,0	2023-01-16T00:00:00	12:38:00	COM VÍTIMA	CANCELADA	CORDEIRO	AV CAXANGA	""	AV GENERAL SAN MARTIN	SEMÁFORO 080	CORDEIRO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
103	202301034,0	2023-01-16T00:00:00	09:22:00	SEM VÍTIMA	FINALIZADA	VÁRZEA	AV JOAQUIM RIBEIRO	""	RUA GASTAO VIDIGAL	UPA DA CAXANGÁ	VÁRZEA	""	""	ATROPELAMENTO DE ANIMAL	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
104	202301044,0	2023-01-16T00:00:00	10:40:00	COM VÍTIMA	FINALIZADA	BOMBA DO HEMETÉRIO	RUA BOMBA DO HEMETERIO	408	""	EM FRENTE A FUNERARIA CANAA	BOMBA DO HEMETÉRIO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
105	202301057,0	2023-01-16T00:00:00	12:09:00	COM VÍTIMA	FINALIZADA	PINA	AV HERCULANO BANDEIRA	""	""	PRÓX. À IGREJA DO PINA	PINA	""	""	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
106	202301061,0	2023-01-16T00:00:00	01:24:00	COM VÍTIMA	FINALIZADA	MADALENA	AV BEIRA RIO	879	""	EM FRENTE AO EDIFICIO QUATRO ESTAÇÕES	MADALENA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
107	202301087,0	2023-01-16T00:00:00	07:01:00	COM VÍTIMA	FINALIZADA	TAMARINEIRA	AV PROFESSOR JOSE DOS ANJOS	""	""	POR TRÁS DO NEXOS HOTEL	TAMARINEIRA	""	""	COLISÃO LATERAL	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
108	202301090,0	2023-01-16T00:00:00	08:33:00	COM VÍTIMA	FINALIZADA	BARRO	RUA CAPITAO PONCIANO	""	""	EM FRENTE AO CLUBE UMUARAMA	BARRO	""	""	COLISÃO LATERAL	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
109	202301093,0	2023-01-16T00:00:00	10:05:00	COM VÍTIMA	CANCELADA	MADALENA	AV BEIRA RIO	660	""	E/F AO EDF REGIA - ESQUINA DO COLÉGIO EQUIPE	MADALENA	""	""	COLISÃO TRASEIRA	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
110	202301097,0	2023-01-17T00:00:00	12:34:00	SEM VÍTIMA	CANCELADA	AFOGADOS	RUA COSME VIANA	""	""	COM A ESTRADA DO BONGI	AFOGADOS	""	""	COLISÃO LATERAL	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
111	202301113,0	2023-01-17T00:00:00	07:54:00	COM VÍTIMA	FINALIZADA	JORDÃO	AV MARIA IRENE	167	""	PROX. BORRACHARIA ELSHADAY	JORDÃO	""	""	COLISÃO FRONTAL	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
112	202301115,0	2023-01-17T00:00:00	08:21:00	SEM VÍTIMA	FINALIZADA	SAN MARTIN	RUA ARSENIO CALACA	15	RUA DELMIRO GOUVEIA	AO LADO DA CHESF	SAN MARTIN	""	""	COLISÃO TRASEIRA	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
113	202301127,0	2023-01-17T00:00:00	10:40:00	COM VÍTIMA	FINALIZADA	CASA FORTE	PRC FLOR DE SANTANA	9	""	EM FRENTE AO CPOR	CASA FORTE	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
114	202301128,0	2023-01-17T00:00:00	10:51:00	COM VÍTIMA	FINALIZADA	AFOGADOS	RUA SAO MIGUEL	""	""	SOB O SEMAFORO	AFOGADOS	423,0	""	COLISÃO TRANSVERSAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
115	202301135,0	2023-01-17T00:00:00	11:32:00	COM VÍTIMA	FINALIZADA	CAXANGÁ	AV CAXANGA	1086	""	EM FRENTE A IGREJA UNVERSAL	CAXANGÁ	""	""	ATROPELAMENTO DE PESSOA	1,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
116	202301138,0	2023-01-17T00:00:00	11:44:00	COM VÍTIMA	FINALIZADA	JARDIM SÃO PAULO	AV LIBERDADE	""	""	EM FRENTE À LOTERIA LIBERDADE	JARDIM SÃO PAULO	""	""	ATROPELAMENTO DE PESSOA	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
117	202301140,0	2023-01-17T00:00:00	12:16:00	COM VÍTIMA	FINALIZADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	""	RUA HENRIQUE DIAS	PROX AO RESTAURANTE COCO BAMBU	DERBY	68,0	""	COLISÃO TRANSVERSAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
118	202301150,0	2023-01-17T00:00:00	02:52:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	RUA DO POMBAL	""	""	EM FRENTE A POLICLINICA WALDEMAR DE OLIVEIRA	SANTO AMARO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
119	202301161,0	2023-01-17T00:00:00	05:48:00	COM VÍTIMA	FINALIZADA	TEJIPIÓ	RUA FALCAO DE LACERDA	233	""	EM FRENTE AO CONDOMINIO MONTEIRO LOBATO	TEJIPIÓ	""	""	CHOQUE	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
120	202301186,0	2023-01-18T00:00:00	07:30:00	SEM VÍTIMA	FINALIZADA	LINHA DO TIRO	RUA URIEL DE HOLANDA	1371	""	EM FRENTE AO CAMPO DO CAFÉ	LINHA DO TIRO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
121	202301193,0	2023-01-18T00:00:00	08:53:00	COM VÍTIMA	FINALIZADA	MADALENA	AV CAXANGA	1953	""	EM FRENTE AO CERPE	MADALENA	268,0	CIDADE	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
122	202301229,0	2023-01-18T00:00:00	03:54:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	AV NORTE MIGUEL ARRAES DE ALENCAR	654	""	LADO OPOSTO AO SENAI/  SENTIDO SUBURBIO	SANTO AMARO	""	SUBURBIO	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
123	202301231,0	2023-01-18T00:00:00	04:12:00	SEM VÍTIMA	CANCELADA	ESPINHEIRO	RUA SANTO ELIAS	450	""	AO LADO DO EDIFICIO SÃO GERALDO	ESPINHEIRO	""	""	COLISÃO FRONTAL	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
124	202301252,0	2023-01-18T00:00:00	10:13:00	SEM VÍTIMA	FINALIZADA	AREIAS	AV RECIFE	5004	""	E/F AO ATACADÃO DA AV RECIFE E A EMPRESA BRINCS - SENTIDO CEASA	AREIAS	""	""	COLISÃO TRASEIRA	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
125	202301266,0	2023-01-19T00:00:00	07:53:00	COM VÍTIMA	FINALIZADA	CAMPO GRANDE	RUA PROFESSOR FRANCISCO DA TRINDADE	318	RUA SAO CAETANO	PROX A EMPRESA RPL E AO CLUBE DAS PAZ	CAMPO GRANDE	""	SUBURBIO	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
126	202301274,0	2023-01-19T00:00:00	08:50:00	COM VÍTIMA	FINALIZADA	ESTÂNCIA	AV RECIFE	""	AV IZABEL DE GOES	PROX. AO ANTIGO MAKRO	ESTÂNCIA	""	CIDADE	QUEDA	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
127	202301279,0	2023-01-19T00:00:00	09:06:00	SEM VÍTIMA	FINALIZADA	VÁRZEA	AV AFONSO OLINDENSE	1764	""	EM FRENTE À UPINHA 24HS VILA ARRAES	VÁRZEA	""	""	COLISÃO TRASEIRA	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
128	202301326,0	2023-01-19T00:00:00	06:24:00	SEM VÍTIMA	FINALIZADA	LINHA DO TIRO	RUA PROFESSOR JOSE AMARINO DOS REIS	59	""	PROX AO BAR DO ZAQUEU	LINHA DO TIRO	""	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
129	202301334,0	2023-01-19T00:00:00	07:20:00	SEM VÍTIMA	CANCELADA	ENCRUZILHADA	AV NORTE MIGUEL ARRAES DE ALENCAR	""	""	NA ENTRADA PARA O CISAM	ENCRUZILHADA	56,0	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
130	202301338,0	2023-01-19T00:00:00	09:59:00	VÍTIMA FATAL	FINALIZADA	SÃO JOSÉ	RUA IMPERIAL	1222	""	""	SÃO JOSÉ	""	SUBURBIO	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	""	""	""	""	""	""	""	""	""	""	""	""	""
131	202301340,0	2023-01-19T00:00:00	10:36:00	COM VÍTIMA	FINALIZADA	MADALENA	RUA REAL DA TORRE	""	RUA JOSE OSORIO	""	MADALENA	179,0	SUBURBIO	COLISÃO LATERAL	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
132	202301354,0	2023-01-20T00:00:00	08:24:00	COM VÍTIMA	CANCELADA	PINA	AV ANTONIO DE GOES	""	RUA MANOEL DE BRITO	""	PINA	103,0	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
133	202301387,0	2023-01-20T00:00:00	03:20:00	COM VÍTIMA	CANCELADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	""	RUA HENRIQUE DIAS	NO SEMAFORO 078 S/T OLNDA	DERBY	""	""	COLISÃO LATERAL	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
134	202301389,0	2023-01-20T00:00:00	03:31:00	COM VÍTIMA	FINALIZADA	SÃO JOSÉ	C SANTA RITA	""	""	NA SUBIDA DO VIADUTO DAS CINCO PONTAS  PROX AO  BATALHAO  DO 16 DE POLICIA	SÃO JOSÉ	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
135	202301391,0	2023-01-20T00:00:00	03:41:00	SEM VÍTIMA	FINALIZADA	ARRUDA	RUA DAS MOCAS	""	""	NO SEMAFORO 472	ARRUDA	""	""	COLISÃO TRASEIRA	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
